trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.09318259998690337,,0.018811099929735065,5,0.09318259998690337,0.09318259998690337,0.05822140001691878,10.243888499913737,[0.3351851851851852],[-0.04351851851851852],[1],[0],[0],[10.184670899994671],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
1,0,1,0,10.294070299947634,,10.249352899962105,10,10.294070299947634,10.294070299947634,0.0325349000049755,14.9740393999964,[-0.4148148148148148],[0.1527777777777778],[1],[0],[0],[4.692263000062667],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
2,0,2,0,15.039349499973468,,14.977559699909762,10,15.039349499973468,15.039349499973468,0.04983929998707026,19.991954699973576,[0.45185185185185184],[-0.12777777777777777],[1],[0],[0],[4.96474619989749],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
3,0,3,0,20.040196399902925,,19.996275599929504,5,20.040196399902925,20.040196399902925,0.03007350000552833,23.491189699969254,[0.45925925925925926],[-0.37037037037037035],[1],[0],[0],[3.4648067000089213],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
4,0,4,0,23.5267915999284,,23.495918600005098,5,23.5267915999284,23.5267915999284,0.02351600001566112,25.607961499947123,[-0.016666666666666666],[-0.21203703703703702],[1],[0],[0],[2.089018499944359],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
5,0,5,0,25.647973299957812,,25.61506320000626,5,25.647973299957812,25.647973299957812,0.023709699977189302,27.67479750001803,[-0.3675925925925926],[-0.17685185185185184],[1],[0],[0],[2.036771500017494],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
6,0,6,0,27.703540699905716,,27.678500999929383,5,27.703540699905716,27.703540699905716,0.016996499965898693,35.45908109995071,[0.24814814814814815],[0.47129629629629627],[1],[0],[0],[7.763633800088428],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
7,0,7,0,35.50923089997377,,35.46392689994536,10,35.50923089997377,35.50923089997377,0.03254829999059439,37.807412799913436,[-0.44074074074074077],[-0.21388888888888888],[1],[0],[0],[2.311187900020741],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
8,0,8,0,37.838516199961305,,37.812411999912,5,37.838516199961305,37.838516199961305,0.018662599963136017,40.80789339996409,[-0.013888888888888888],[0.08981481481481482],[1],[0],[0],[2.977202699985355],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
9,0,9,0,40.84039499994833,,40.81246549997013,5,40.84039499994833,40.84039499994833,0.02025039994623512,42.79144629999064,[-0.1574074074074074],[-0.027777777777777776],[1],[0],[0],[1.9591122000711039],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
10,0,10,0,42.85389759996906,,42.79805729992222,10,42.85389759996906,42.85389759996906,0.04163260001223534,50.19107970001642,[0.2222222222222222],[0.1638888888888889],[1],[0],[0],[7.351868700003251],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
11,0,11,0,50.22030329995323,,50.19603160000406,5,50.22030329995323,50.22030329995323,0.017697400064207613,52.3950443000067,[-0.04537037037037037],[0.2490740740740741],[1],[0],[0],[2.1811827999772504],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
12,0,12,0,52.45428979990538,,52.400418799952604,10,52.45428979990538,52.45428979990538,0.0369722000323236,55.95774779992644,[0.1574074074074074],[-0.3648148148148148],[1],[0],[0],[3.5207940000109375],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
13,0,13,0,56.01764939993154,,55.96153440000489,10,56.01764939993154,56.01764939993154,0.03670230007264763,61.026047299965285,[0.48055555555555557],[0.46296296296296297],[1],[0],[0],[5.028589099994861],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
14,0,14,0,61.086634399951436,,61.03148120001424,10,61.086634399951436,61.086634399951436,0.034606499946676195,64.34277119999751,[0.24537037037037038],[-0.2388888888888889],[1],[0],[0],[3.277501599979587],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
15,0,15,0,64.39892750000581,,64.34673069999553,10,64.39892750000581,64.39892750000581,0.03654699993785471,66.56007209990639,[-0.3925925925925926],[0.2175925925925926],[1],[0],[0],[2.1772727000061423],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
16,0,16,0,66.62684309994802,,66.56618959992193,10,66.62684309994802,66.62684309994802,0.04375790001358837,68.97524619998876,[-0.1814814814814815],[-0.16018518518518518],[1],[0],[0],[2.3656454998999834],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
17,0,17,0,69.02432530000806,,68.9792648999719,10,69.02432530000806,69.02432530000806,0.03266449994407594,71.04350539995357,[-0.07222222222222222],[-0.1037037037037037],[1],[0],[0],[2.03163520002272],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
18,0,18,0,71.0842916999245,,71.05007859994657,5,71.0842916999245,71.0842916999245,0.02161090006120503,78.39315899997018,[0.4388888888888889],[0.10740740740740741],[1],[0],[0],[7.321064599906094],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
19,0,19,0,78.42770269990433,,78.39873779995833,5,78.42770269990433,78.42770269990433,0.01822540001012385,90.52476810000371,[-0.16574074074074074],[0.4638888888888889],[1],[0],[0],[12.108272999990731],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
20,0,20,0,90.57874819997232,,90.52764439990278,10,90.57874819997232,90.57874819997232,0.03730429999995977,94.30828989995643,[0.30648148148148147],[0.48703703703703705],[1],[0],[0],[3.7434142000274733],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
21,0,21,0,94.34468430001289,,94.31156219996046,5,94.34468430001289,94.34468430001289,0.021858699969016016,96.39161910000257,[-0.1962962962962963],[0.2935185185185185],[1],[0],[0],[2.0583843000931665],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
22,0,22,0,96.46059489995241,,96.39574730000459,10,96.46059489995241,96.46059489995241,0.051105900085531175,102.74107439990621,[0.3972222222222222],[-0.18518518518518517],[1],[0],[0],[6.294743999955244],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
23,0,23,0,102.80957289994694,,102.74585539998952,10,102.80957289994694,102.80957289994694,0.0484821000136435,106.54103159997612,[0.38333333333333336],[0.21203703703703702],[1],[0],[0],[3.746783700073138],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
24,0,24,0,106.57148819998838,,106.54615429998375,5,106.57148819998838,106.57148819998838,0.016527700005099177,110.02475479990244,[0.0962962962962963],[0.028703703703703703],[1],[0],[0],[3.4620589999249205],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
25,0,25,0,110.06030399992596,,110.0325104999356,5,110.06030399992596,110.06030399992596,0.019758100039325655,114.54155289998744,[-0.21666666666666667],[0.09166666666666666],[1],[0],[0],[4.4900357000296935],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
26,0,26,0,114.59678969997913,,114.54885309992824,10,114.59678969997913,114.59678969997913,0.03383670002222061,116.94463249994442,[0.3851851851851852],[0.04537037037037037],[1],[0],[0],[2.3622888000681996],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
27,0,27,0,116.9811519999057,,116.94890019996092,5,116.9811519999057,116.9811519999057,0.023767499951645732,118.94335129996762,[-0.07962962962962963],[-0.05462962962962963],[1],[0],[0],[1.9712322000414133],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
28,0,28,0,118.97713869996369,,118.94851969997399,5,118.97713869996369,118.97713869996369,0.02021639992017299,120.89156789996196,[0.08888888888888889],[0.41203703703703703],[1],[0],[0],[1.9229036999167874],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
29,0,29,0,120.94824709999375,,120.898270900012,5,120.94824709999375,120.94824709999375,0.03954949998296797,123.46042969997507,[-0.08518518518518518],[-0.16944444444444445],[1],[0],[0],[2.5229145999765024],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
30,0,30,0,123.54224589990918,,123.46606459992472,10,123.54224589990918,123.54224589990918,0.045862299972213805,125.44226199993864,[-0.30925925925925923],[-0.2611111111111111],[1],[0],[0],[1.9311176999472082],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
31,0,31,0,125.5116925999755,,125.44642509997357,10,125.5116925999755,125.5116925999755,0.03368079999927431,128.30862099991646,[0.38055555555555554],[-0.39351851851851855],[1],[0],[0],[2.8286215000553057],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
32,0,32,0,128.34241229994223,,128.3146755999187,5,128.34241229994223,128.34241229994223,0.01919699995778501,131.77535999997053,[-0.06851851851851852],[-0.19907407407407407],[1],[0],[0],[3.442739099962637],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
33,0,33,0,131.83670699992217,,131.7805671999231,10,131.83670699992217,131.83670699992217,0.03493439999874681,138.69409659993835,[-0.1962962962962963],[0.003703703703703704],[1],[0],[0],[6.879564999951981],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
34,0,34,0,138.74787949991878,,138.70152060000692,5,138.74787949991878,138.74787949991878,0.02273970004171133,143.89106749999337,[-0.13055555555555556],[-0.19166666666666668],[1],[0],[0],[5.167813400039449],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
35,0,35,0,143.93016749992967,,143.89550849993248,5,143.93016749992967,143.93016749992967,0.021712600020691752,151.04125279991422,[0.425],[-0.32407407407407407],[1],[0],[0],[7.124083700007759],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
36,0,36,0,151.07215559994802,,151.04545440000948,5,151.07215559994802,151.07215559994802,0.01745749998372048,153.66006869997364,[0.4546296296296296],[-0.4638888888888889],[1],[0],[0],[2.597124999971129],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
37,0,37,0,153.6977561999811,,153.6673351000063,5,153.6977561999811,153.6977561999811,0.023036999977193773,155.87536629999522,[0.3175925925925926],[0.18425925925925926],[1],[0],[0],[2.185927499900572],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
38,0,38,0,155.95137309993152,,155.87930499995127,10,155.95137309993152,155.95137309993152,0.03552120004314929,159.3576362999156,[-0.18611111111111112],[-0.30185185185185187],[1],[0],[0],[3.442874599946663],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
39,0,39,0,159.43937199993525,,159.3639585999772,10,159.43937199993525,159.43937199993525,0.05752749997191131,168.77693109994289,[0.44722222222222224],[0.3],[1],[0],[0],[9.355516399955377],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
40,0,40,0,168.83609230001457,,168.78046079992782,10,168.83609230001457,168.83609230001457,0.03990059997886419,172.19155519991182,[-0.425],[0.04722222222222222],[1],[0],[0],[3.371102900011465],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
41,0,41,0,172.246607100009,,172.19574599992484,10,172.246607100009,172.246607100009,0.037033700034953654,175.42446080001537,[0.22037037037037038],[-0.06851851851851852],[1],[0],[0],[3.1919319999869913],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
42,0,42,0,175.47245289990678,,175.42902949999552,5,175.47245289990678,175.47245289990678,0.030750500038266182,178.12492819991894,[-0.32407407407407407],[-0.4666666666666667],[1],[0],[0],[2.665116799995303],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
43,0,43,0,178.1788755999878,,178.1289085999597,10,178.1788755999878,178.1788755999878,0.03605049999896437,181.49092419992667,[0.30925925925925923],[0.2101851851851852],[1],[0],[0],[3.3261072000022978],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
44,0,44,0,181.5231111999601,,181.49431019998156,5,181.5231111999601,181.5231111999601,0.018766899942420423,183.37505729997065,[0.06388888888888888],[-0.11944444444444445],[1],[0],[0],[1.8619304000167176],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
45,0,45,0,183.414014399983,,183.38125019997824,5,183.414014399983,183.414014399983,0.022967000026255846,187.25876319990493,[-0.30092592592592593],[0.39351851851851855],[1],[0],[0],[3.8547437000088394],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
46,0,46,0,187.28890980000142,,187.26305029995274,5,187.28890980000142,187.28890980000142,0.017665299936197698,190.87523100001272,[0.24444444444444444],[-0.26944444444444443],[1],[0],[0],[3.594627399928868],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
47,0,47,0,190.9309523999691,,190.88106059993152,10,190.9309523999691,190.9309523999691,0.03676849999465048,197.80975509993732,[0.14814814814814814],[-0.38981481481481484],[1],[0],[0],[6.892426099977456],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
48,0,48,0,197.86183579999488,,197.81370699999388,10,197.86183579999488,197.86183579999488,0.03455680003389716,201.42530989996158,[-0.4027777777777778],[-0.0787037037037037],[1],[0],[0],[3.5771191000239924],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
49,0,49,0,201.48602089995984,,201.42864009994082,10,201.48602089995984,201.48602089995984,0.04281570005696267,204.50865269999485,[0.32685185185185184],[0.025],[1],[0],[0],[3.0371639999793842],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
50,0,50,0,204.54185729997698,,204.51390839996748,5,204.54185729997698,204.54185729997698,0.01908889994956553,208.8916238999227,[-0.26296296296296295],[-0.04351851851851852],[1],[0],[0],[4.359059199923649],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
51,0,51,0,208.92669049999677,,208.89635880000424,5,208.92669049999677,208.92669049999677,0.020480900071561337,213.82768039999064,[0.3675925925925926],[0.27037037037037037],[1],[0],[0],[4.911269500036724],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
52,0,52,0,213.8710745999124,,213.83519010001328,5,213.8710745999124,213.8710745999124,0.025012099999003112,216.05961180001032,[-0.03981481481481482],[-0.22037037037037038],[1],[0],[0],[2.2011993000051007],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
53,0,53,0,216.09519609995186,,216.06559449993074,5,216.09519609995186,216.09519609995186,0.022153500001877546,224.05822539993096,[-0.45925925925925926],[-0.30648148148148147],[1],[0],[0],[7.97109550004825],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
54,0,54,0,224.08935589995235,,224.06258629995864,5,224.08935589995235,224.08935589995235,0.018128099967725575,227.99473349994514,[0.3277777777777778],[0.47685185185185186],[1],[0],[0],[3.9142488000215963],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
55,0,55,0,228.02608509990387,,227.9997963999631,5,228.02608509990387,228.02608509990387,0.01826359995175153,229.74185769993346,[-0.000925925925925926],[-0.1287037037037037],[1],[0],[0],[1.7239814000204206],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
56,0,56,0,229.7813288999023,,229.74857279995922,5,229.7813288999023,229.7813288999023,0.02213820000179112,231.89240999997128,[-0.36018518518518516],[-0.18425925925925926],[1],[0],[0],[2.1217530000722036],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
57,0,57,0,231.9485483999597,,231.89786629995797,10,231.9485483999597,231.9485483999597,0.037074799998663366,234.25998839992099,[-0.13703703703703704],[0.06296296296296296],[1],[0],[0],[2.32531480002217],[],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
58,0,58,0,234.29171249992214,,234.26504779991228,5,234.29171249992214,234.29171249992214,0.019744900055229664,236.77531799999997,[-0.025],[0.4305555555555556],[1],[0],[0],[2.4914106000214815],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
59,0,59,0,236.8278905999614,,236.78100149997044,10,236.8278905999614,236.8278905999614,0.03375539998523891,239.36055370001122,[-0.4685185185185185],[0.33611111111111114],[1],[0],[0],[2.5460075000301003],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
60,0,60,0,239.39615929999854,,239.3648960000137,5,239.39615929999854,239.39615929999854,0.02321819995995611,241.110551699996,[-0.4],[-0.06111111111111111],[1],[0],[0],[1.722726700012572],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
61,0,61,0,241.16921309998725,,241.11644689994864,10,241.16921309998725,241.16921309998725,0.03915669990237802,243.47641909995582,[-0.14351851851851852],[0.15555555555555556],[1],[0],[0],[2.3212108000880107],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
62,0,62,0,243.5315100000007,,243.47972429997753,10,243.5315100000007,243.5315100000007,0.036476499983109534,246.92436019994784,[0.38796296296296295],[-0.18425925925925926],[1],[0],[0],[3.408272600034252],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
63,0,63,0,246.95515749999322,,246.92954429995734,5,246.95515749999322,246.95515749999322,0.01679580006748438,249.3089028999675,[0.20555555555555555],[0.11018518518518519],[1],[0],[0],[2.3625399000011384],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
64,0,64,0,249.36838429991622,,249.3150209999876,5,249.36838429991622,249.36838429991622,0.04130310006439686,251.1910690999357,[0.3472222222222222],[-0.017592592592592594],[1],[0],[0],[1.8351844999706373],['target'],1,001,2024-10-09_12h18.26.273,visualsearch,2024.1.5,None,2024-10-09 12h18.42.273730 +0530,
